timestamp,elapsed_s,segment,roots_V,grounded_roots_V
2026-08-16 05:28:13.463,0.001,lower,-0.0187499999999996,0.8087500000000003
2026-08-16 05:28:13.476,0.015,lower,0.04437499999999983,0.84125
2026-08-16 05:28:13.486,0.025,lower,0.028124999999999956,0.8481250000000007
2026-08-16 05:28:13.496,0.035,lower,-0.07249999999999979,0.8150000000000002
2026-08-16 05:28:13.506,0.045,lower,0.06937500000000041,0.8556249999999999
2026-08-16 05:28:13.516,0.055,lower,-0.11562500000000031,0.8131250000000001
2026-08-16 05:28:13.526,0.065,lower,0.03687500000000066,0.8450000000000002
2026-08-16 05:28:13.536,0.075,lower,-0.0012500000000004174,0.8499999999999996
2026-08-16 05:28:13.546,0.085,lower,-0.04937500000000039,0.809375
2026-08-16 05:28:13.556,0.095,lower,0.07000000000000006,0.8556249999999999
2026-08-16 05:28:13.566,0.105,lower,-0.10000000000000009,0.8137499999999998
2026-08-16 05:28:13.576,0.115,lower,0.04562500000000025,0.8374999999999999
2026-08-16 05:28:13.586,0.125,lower,0.02562500000000023,0.8487500000000003
2026-08-16 05:28:13.596,0.135,lower,-0.06562500000000027,0.8137499999999998
2026-08-16 05:28:13.606,0.145,lower,0.07000000000000006,0.8574999999999999
2026-08-16 05:28:13.616,0.155,lower,-0.11375000000000024,0.8118749999999997
2026-08-16 05:28:13.626,0.165,lower,0.03874999999999962,0.8399999999999996
2026-08-16 05:28:13.636,0.175,lower,-0.004374999999999796,0.8443750000000005
2026-08-16 05:28:13.646,0.185,lower,-0.03750000000000031,0.8087500000000003
2026-08-16 05:28:13.656,0.195,lower,0.06874999999999964,0.8581250000000007
2026-08-16 05:28:13.666,0.205,lower,-0.10062499999999974,0.81125
2026-08-16 05:28:13.676,0.215,lower,0.05312500000000053,0.84125
2026-08-16 05:28:13.686,0.225,lower,0.022499999999999742,0.8525000000000005
2026-08-16 05:28:13.696,0.235,lower,-0.06000000000000005,0.8118749999999997
2026-08-16 05:28:13.706,0.245,lower,0.07500000000000062,0.8599999999999997
2026-08-16 05:28:13.716,0.255,lower,-0.1143749999999999,0.8125000000000004
2026-08-16 05:28:13.726,0.265,lower,0.04125000000000045,0.8462500000000006
2026-08-16 05:28:13.736,0.275,lower,0.04249999999999976,0.8487500000000003
2026-08-16 05:28:13.746,0.285,lower,-0.03437499999999982,0.8174999999999999
2026-08-16 05:28:13.756,0.295,lower,0.07125000000000048,0.8531250000000001
2026-08-16 05:28:13.766,0.305,lower,-0.10375000000000023,0.8168750000000002
2026-08-16 05:28:13.776,0.315,lower,0.04874999999999963,0.8443750000000005
2026-08-16 05:28:13.786,0.325,lower,0.015000000000000568,0.8487500000000003
2026-08-16 05:28:13.796,0.335,lower,-0.05750000000000033,0.8074999999999999
2026-08-16 05:28:13.806,0.345,lower,0.07062499999999972,0.859375
2026-08-16 05:28:13.816,0.355,lower,-0.11375000000000024,0.8099999999999996
2026-08-16 05:28:13.826,0.365,lower,0.0462499999999999,0.8443750000000005
2026-08-16 05:28:13.836,0.375,lower,0.04249999999999976,0.849375
