timestamp,elapsed_s,segment,roots_V,grounded_roots_V
2026-08-16 04:24:15.704,0.001,lower,0.027500000000000302,1.1531250000000004
2026-08-16 04:24:15.718,0.016,lower,0.06249999999999978,1.1668750000000006
2026-08-16 04:24:15.728,0.026,lower,-0.056874999999999565,1.1550000000000005
2026-08-16 04:24:15.738,0.036,lower,0.008124999999999938,1.1481249999999998
2026-08-16 04:24:15.748,0.046,lower,0.06687500000000068,1.17375
2026-08-16 04:24:15.758,0.056,lower,-0.10624999999999996,1.1175000000000002
2026-08-16 04:24:15.768,0.066,lower,0.06249999999999978,1.1693750000000003
2026-08-16 04:24:15.778,0.076,lower,-0.0318750000000001,1.1506250000000007
2026-08-16 04:24:15.788,0.086,lower,0.017500000000000293,1.1556250000000001
2026-08-16 04:24:15.798,0.096,lower,0.06750000000000034,1.1750000000000005
2026-08-16 04:24:15.808,0.106,lower,-0.11062499999999975,1.1212500000000003
2026-08-16 04:24:15.818,0.116,lower,0.06312500000000054,1.1731250000000004
2026-08-16 04:24:15.828,0.126,lower,-0.05750000000000033,1.1475000000000002
2026-08-16 04:24:15.838,0.136,lower,0.006875000000000631,1.1424999999999996
2026-08-16 04:24:15.848,0.146,lower,0.06937500000000041,1.1743749999999997
2026-08-16 04:24:15.858,0.156,lower,-0.1012499999999994,1.121875
2026-08-16 04:24:15.868,0.166,lower,0.061875000000000124,1.1656250000000001
2026-08-16 04:24:15.878,0.176,lower,-0.03249999999999975,1.1493750000000003
2026-08-16 04:24:15.888,0.186,lower,0.020000000000000018,1.1431250000000004
2026-08-16 04:24:15.898,0.196,lower,0.06624999999999992,1.1731250000000004
2026-08-16 04:24:15.908,0.206,lower,-0.10937499999999933,1.1268750000000005
2026-08-16 04:24:15.918,0.216,lower,0.05750000000000033,1.1693750000000003
2026-08-16 04:24:15.928,0.226,lower,-0.058749999999999636,1.1462499999999998
2026-08-16 04:24:15.938,0.236,lower,0.013750000000000151,1.1468750000000005
2026-08-16 04:24:15.948,0.246,lower,0.07312500000000055,1.1781249999999999
2026-08-16 04:24:15.958,0.256,lower,-0.09812500000000002,1.1268750000000005
2026-08-16 04:24:15.968,0.266,lower,0.06249999999999978,1.1662499999999998
2026-08-16 04:24:15.978,0.276,lower,-0.03874999999999962,1.1550000000000005
2026-08-16 04:24:15.988,0.286,lower,-0.010624999999999662,1.1493750000000003
2026-08-16 04:24:15.998,0.296,lower,0.06687500000000068,1.171875
2026-08-16 04:24:16.008,0.306,lower,-0.11187500000000017,1.125625
2026-08-16 04:24:16.018,0.316,lower,0.05249999999999977,1.1712500000000003
2026-08-16 04:24:16.028,0.326,lower,-0.06624999999999992,1.1487500000000006
2026-08-16 04:24:16.038,0.336,lower,0.011250000000000426,1.15375
2026-08-16 04:24:16.048,0.346,lower,0.07062499999999972,1.1731250000000004
2026-08-16 04:24:16.058,0.356,lower,-0.09499999999999953,1.1250000000000004
2026-08-16 04:24:16.068,0.366,lower,0.06562500000000027,1.1693750000000003
2026-08-16 04:24:16.078,0.376,lower,-0.03750000000000031,1.1531250000000004
2026-08-16 04:24:16.088,0.386,lower,-0.005625000000000213,1.1393750000000002
2026-08-16 04:24:16.098,0.396,lower,0.06812499999999999,1.1743749999999997
2026-08-16 04:24:16.108,0.406,lower,-0.1056250000000003,1.1212500000000003
2026-08-16 04:24:16.118,0.416,lower,0.06000000000000005,1.1724999999999997
2026-08-16 04:24:16.128,0.426,lower,-0.06624999999999992,1.1524999999999996
2026-08-16 04:24:16.138,0.436,lower,0.013750000000000151,1.141875
2026-08-16 04:24:16.148,0.446,lower,0.06937500000000041,1.1775000000000002
2026-08-16 04:24:16.158,0.456,lower,-0.11750000000000038,1.1243749999999997
2026-08-16 04:24:16.168,0.466,lower,0.06125000000000047,1.1656250000000001
2026-08-16 04:24:16.178,0.476,lower,-0.04124999999999934,1.151875
2026-08-16 04:24:16.188,0.486,lower,-0.009375000000000355,1.1431250000000004
2026-08-16 04:24:16.198,0.496,lower,0.05812499999999998,1.171875
2026-08-16 04:24:16.208,0.506,lower,-0.10937499999999933,1.121875
2026-08-16 04:24:16.218,0.516,lower,0.06062499999999971,1.1656250000000001
2026-08-16 04:24:16.228,0.526,lower,-0.06812499999999999,1.1475000000000002
2026-08-16 04:24:16.238,0.536,lower,0.012499999999999734,1.1456250000000001
2026-08-16 04:24:16.248,0.546,lower,0.07187500000000013,1.1743749999999997
2026-08-16 04:24:16.258,0.556,lower,-0.11375000000000024,1.1231250000000004
2026-08-16 04:24:16.268,0.566,lower,0.06437499999999985,1.1668750000000006
2026-08-16 04:24:16.278,0.576,lower,-0.04562500000000025,1.1531250000000004
2026-08-16 04:24:16.288,0.586,lower,-0.0031249999999993783,1.1481249999999998
2026-08-16 04:24:16.298,0.596,lower,0.06750000000000034,1.1724999999999997
2026-08-16 04:24:16.308,0.606,lower,-0.10687499999999961,1.1243749999999997
2026-08-16 04:24:16.318,0.616,lower,0.05812499999999998,1.1687500000000006
2026-08-16 04:24:16.328,0.626,lower,-0.020000000000000018,1.1531250000000004
2026-08-16 04:24:16.338,0.636,lower,0.014374999999999805,1.1512500000000003
2026-08-16 04:24:16.348,0.646,lower,0.06687500000000068,1.1756250000000001
2026-08-16 04:24:16.358,0.656,lower,-0.11750000000000038,1.1250000000000004
2026-08-16 04:24:16.368,0.666,lower,0.0637500000000002,1.171875
