timestamp,elapsed_s,segment,roots_V,grounded_roots_V
2026-08-16 11:52:32.095,0.002,raise,0.025000000000000577,0.14062499999999978
2026-08-16 11:52:32.109,0.016,raise,-0.033124999999999405,0.043125000000000524
2026-08-16 11:52:32.119,0.026,raise,0.024374999999999813,0.08812500000000001
2026-08-16 11:52:32.129,0.036,raise,0.0593750000000004,0.1518750000000002
2026-08-16 11:52:32.139,0.046,raise,-0.08187500000000014,-0.03687499999999955
2026-08-16 11:52:32.149,0.056,raise,0.07000000000000006,0.1618750000000002
2026-08-16 11:52:32.159,0.066,raise,-0.04812499999999997,0.03562500000000024
2026-08-16 11:52:32.169,0.076,raise,0.01687500000000064,0.06125000000000047
2026-08-16 11:52:32.179,0.086,raise,0.046875000000000666,0.15000000000000013
2026-08-16 11:52:32.189,0.096,raise,-0.06937500000000041,-0.03375000000000017
2026-08-16 11:52:32.199,0.106,raise,0.07500000000000062,0.17312500000000064
2026-08-16 11:52:32.209,0.116,raise,-0.029375000000000373,0.031250000000000444
2026-08-16 11:52:32.219,0.126,raise,0.035000000000000586,0.07562500000000028
2026-08-16 11:52:32.229,0.136,raise,0.06249999999999978,0.1475000000000004
2026-08-16 11:52:32.239,0.146,raise,-0.0737500000000002,-0.030000000000000027
2026-08-16 11:52:32.249,0.156,raise,0.08062499999999972,0.16375000000000028
2026-08-16 11:52:32.259,0.166,raise,-0.04812499999999997,0.019375000000000364
2026-08-16 11:52:32.269,0.176,raise,0.02874999999999961,0.08437499999999987
2026-08-16 11:52:32.279,0.186,raise,0.06937500000000041,0.16625
2026-08-16 11:52:32.289,0.196,raise,-0.05750000000000033,-0.021249999999999325
2026-08-16 11:52:32.299,0.206,raise,0.08125000000000049,0.16625
2026-08-16 11:52:32.309,0.216,raise,-0.02562500000000023,0.06249999999999978
2026-08-16 11:52:32.319,0.226,raise,0.04562500000000025,0.10000000000000009
2026-08-16 11:52:32.329,0.236,raise,0.06687500000000068,0.16375000000000028
2026-08-16 11:52:32.339,0.246,raise,-0.06437499999999985,-0.015625000000000222
2026-08-16 11:52:32.349,0.256,raise,0.08125000000000049,0.1749999999999996
2026-08-16 11:52:32.359,0.266,raise,-0.04562500000000025,0.05312500000000053
2026-08-16 11:52:32.369,0.276,raise,0.03624999999999989,0.10937500000000044
2026-08-16 11:52:32.379,0.286,raise,0.07562500000000028,0.1593750000000005
2026-08-16 11:52:32.389,0.296,raise,-0.05124999999999935,-0.030000000000000027
2026-08-16 11:52:32.399,0.306,raise,0.08562500000000028,0.18125000000000058
2026-08-16 11:52:32.409,0.316,raise,-0.028124999999999956,0.04562500000000025
2026-08-16 11:52:32.419,0.326,raise,0.02375000000000016,0.06874999999999964
2026-08-16 11:52:32.429,0.336,raise,0.06562500000000027,0.15687499999999965
2026-08-16 11:52:32.439,0.346,raise,-0.06000000000000005,-0.021249999999999325
2026-08-16 11:52:32.449,0.356,raise,0.08750000000000036,0.18562500000000037
2026-08-16 11:52:32.459,0.366,raise,-0.044999999999999485,0.03375000000000017
2026-08-16 11:52:32.469,0.376,raise,0.04125000000000045,0.08687499999999959
2026-08-16 11:52:32.479,0.386,raise,0.07687499999999958,0.15812500000000007
2026-08-16 11:52:32.489,0.396,raise,-0.0462499999999999,-0.019375000000000364
2026-08-16 11:52:32.499,0.406,raise,0.08687499999999959,0.17437499999999995
2026-08-16 11:52:32.509,0.416,raise,-0.0318750000000001,0.028124999999999956
2026-08-16 11:52:32.519,0.426,raise,0.033125000000000515,0.09624999999999995
2026-08-16 11:52:32.529,0.436,raise,0.06437499999999985,0.17562500000000036
2026-08-16 11:52:32.539,0.446,raise,-0.054999999999999494,-0.013124999999999387
2026-08-16 11:52:32.549,0.456,raise,0.09312500000000057,0.18187500000000023
2026-08-16 11:52:32.559,0.466,raise,-0.04750000000000032,0.01687500000000064
2026-08-16 11:52:32.569,0.476,raise,0.04874999999999963,0.1100000000000001
2026-08-16 11:52:32.579,0.486,raise,0.078125,0.16874999999999973
2026-08-16 11:52:32.589,0.496,raise,-0.0649999999999995,-0.008749999999999591
2026-08-16 11:52:32.599,0.506,raise,0.0912500000000005,0.18562500000000037
2026-08-16 11:52:32.609,0.516,raise,-0.034999999999999476,0.06000000000000005
2026-08-16 11:52:32.619,0.526,raise,0.038124999999999964,0.11562500000000031
2026-08-16 11:52:32.629,0.536,raise,0.06249999999999978,0.1693750000000005
2026-08-16 11:52:32.639,0.546,raise,-0.04874999999999963,-0.01687499999999953
2026-08-16 11:52:32.649,0.556,raise,0.09312500000000057,0.18687499999999968
2026-08-16 11:52:32.659,0.566,raise,-0.013124999999999387,0.051875000000000115
2026-08-16 11:52:32.669,0.576,raise,0.05750000000000033,0.08687499999999959
2026-08-16 11:52:32.679,0.586,raise,0.07687499999999958,0.16812500000000008
2026-08-16 11:52:32.689,0.596,raise,-0.06000000000000005,-0.009375000000000355
2026-08-16 11:52:32.699,0.606,raise,0.09437499999999988,0.19062499999999982
2026-08-16 11:52:32.709,0.616,raise,-0.03687499999999955,0.03874999999999962
2026-08-16 11:52:32.719,0.626,raise,0.04062499999999969,0.0968749999999996
2026-08-16 11:52:32.729,0.636,raise,0.08312500000000056,0.16312500000000063
2026-08-16 11:52:32.739,0.646,raise,-0.04562500000000025,-0.007500000000000284
2026-08-16 11:52:32.749,0.656,raise,0.0956250000000003,0.18249999999999988
2026-08-16 11:52:32.759,0.666,raise,-0.017500000000000293,0.03375000000000017
2026-08-16 11:52:32.769,0.676,raise,0.058749999999999636,0.10750000000000037
2026-08-16 11:52:32.779,0.686,raise,0.07187500000000013,0.1781250000000001
2026-08-16 11:52:32.789,0.696,raise,-0.053750000000000187,-0.001875000000000071
2026-08-16 11:52:32.799,0.706,raise,0.09812500000000002,0.18750000000000044
2026-08-16 11:52:32.809,0.716,raise,-0.03874999999999962,0.02062499999999967
2026-08-16 11:52:32.819,0.726,raise,0.0462499999999999,0.11874999999999969
2026-08-16 11:52:32.829,0.736,raise,0.08562500000000028,0.17562500000000036
2026-08-16 11:52:32.839,0.746,raise,-0.04249999999999976,-0.0024999999999997247
2026-08-16 11:52:32.849,0.756,raise,0.09750000000000036,0.19062499999999982
2026-08-16 11:52:32.859,0.766,raise,-0.023124999999999396,0.06125000000000047
2026-08-16 11:52:32.869,0.776,raise,0.06437499999999985,0.12562500000000032
2026-08-16 11:52:32.879,0.786,raise,0.07312500000000055,0.17625000000000002
2026-08-16 11:52:32.889,0.796,raise,-0.05124999999999935,-0.015625000000000222
2026-08-16 11:52:32.899,0.806,raise,0.09500000000000064,0.19562500000000038
2026-08-16 11:52:32.909,0.816,raise,-0.04375000000000018,0.053750000000000187
2026-08-16 11:52:32.919,0.826,raise,0.053750000000000187,0.13812500000000005
2026-08-16 11:52:32.929,0.836,raise,0.08375000000000021,0.16874999999999973
2026-08-16 11:52:32.939,0.846,raise,-0.038124999999999964,-0.009375000000000355
