timestamp,elapsed_s,segment,roots_V,grounded_roots_V
2026-08-16 01:44:20.999,0.001,lower,0.06249999999999978,0.1387499999999997
2026-08-16 01:44:21.015,0.017,lower,0.06062499999999971,0.14062499999999978
2026-08-16 01:44:21.025,0.027,lower,-0.08062499999999972,0.08937500000000043
2026-08-16 01:44:21.035,0.037,lower,0.07062499999999972,0.13687499999999964
2026-08-16 01:44:21.045,0.047,lower,-0.06812499999999999,0.10687499999999961
2026-08-16 01:44:21.055,0.057,lower,0.03062499999999968,0.12187500000000018
2026-08-16 01:44:21.065,0.067,lower,0.056875000000000675,0.1418750000000002
2026-08-16 01:44:21.075,0.077,lower,-0.09312499999999946,0.0912500000000005
2026-08-16 01:44:21.085,0.087,lower,0.06062499999999971,0.1431250000000006
2026-08-16 01:44:21.095,0.097,lower,-0.08937500000000043,0.10874999999999968
2026-08-16 01:44:21.105,0.107,lower,0.028124999999999956,0.11375000000000024
2026-08-16 01:44:21.115,0.117,lower,0.06687500000000068,0.1387499999999997
2026-08-16 01:44:21.125,0.127,lower,-0.07312499999999944,0.09312500000000057
2026-08-16 01:44:21.135,0.137,lower,0.06812499999999999,0.13687499999999964
2026-08-16 01:44:21.145,0.147,lower,-0.06812499999999999,0.10687499999999961
2026-08-16 01:44:21.155,0.157,lower,0.03624999999999989,0.12062499999999976
2026-08-16 01:44:21.165,0.167,lower,0.05437499999999984,0.1387499999999997
2026-08-16 01:44:21.175,0.177,lower,-0.09124999999999939,0.09312500000000057
2026-08-16 01:44:21.185,0.187,lower,0.06062499999999971,0.13812500000000005
2026-08-16 01:44:21.195,0.197,lower,-0.10062499999999974,0.1012500000000005
2026-08-16 01:44:21.205,0.207,lower,0.026249999999999885,0.11687499999999962
2026-08-16 01:44:21.215,0.217,lower,0.06500000000000061,0.14249999999999985
2026-08-16 01:44:21.225,0.227,lower,-0.07312499999999944,0.0912500000000005
2026-08-16 01:44:21.235,0.237,lower,0.06624999999999992,0.13624999999999998
2026-08-16 01:44:21.245,0.247,lower,-0.07249999999999979,0.11125000000000052
2026-08-16 01:44:21.255,0.257,lower,0.0187499999999996,0.12249999999999983
2026-08-16 01:44:21.265,0.267,lower,0.053750000000000187,0.1387499999999997
2026-08-16 01:44:21.275,0.277,lower,-0.09124999999999939,0.09187500000000015
2026-08-16 01:44:21.285,0.287,lower,0.06874999999999964,0.14125000000000054
2026-08-16 01:44:21.295,0.297,lower,-0.0968749999999996,0.10750000000000037
2026-08-16 01:44:21.305,0.307,lower,0.030000000000000027,0.12125000000000052
2026-08-16 01:44:21.315,0.317,lower,0.061875000000000124,0.14125000000000054
2026-08-16 01:44:21.325,0.327,lower,-0.10375000000000023,0.09312500000000057
2026-08-16 01:44:21.335,0.337,lower,0.06937500000000041,0.14249999999999985
2026-08-16 01:44:21.345,0.347,lower,-0.07624999999999993,0.10812500000000003
2026-08-16 01:44:21.355,0.357,lower,0.020000000000000018,0.11687499999999962
2026-08-16 01:44:21.365,0.367,lower,0.051875000000000115,0.14249999999999985
2026-08-16 01:44:21.375,0.377,lower,-0.08499999999999952,0.0924999999999998
2026-08-16 01:44:21.385,0.387,lower,0.0637500000000002,0.13812500000000005
2026-08-16 01:44:21.395,0.397,lower,-0.09937499999999932,0.10687499999999961
2026-08-16 01:44:21.405,0.407,lower,0.03249999999999975,0.11812500000000004
2026-08-16 01:44:21.415,0.417,lower,0.06562500000000027,0.1375000000000004
2026-08-16 01:44:21.425,0.427,lower,-0.10187500000000016,0.09437499999999988
2026-08-16 01:44:21.435,0.437,lower,0.07249999999999979,0.13500000000000068
2026-08-16 01:44:21.445,0.447,lower,-0.07624999999999993,0.10500000000000065
2026-08-16 01:44:21.455,0.457,lower,0.02062499999999967,0.11874999999999969
2026-08-16 01:44:21.465,0.467,lower,0.04937500000000039,0.1418750000000002
2026-08-16 01:44:21.475,0.477,lower,-0.08562500000000028,0.09624999999999995
2026-08-16 01:44:21.485,0.487,lower,0.06687500000000068,0.13562500000000033
2026-08-16 01:44:21.495,0.497,lower,-0.06000000000000005,0.11562500000000031
2026-08-16 01:44:21.505,0.507,lower,0.030000000000000027,0.12375000000000025
2026-08-16 01:44:21.515,0.517,lower,0.06062499999999971,0.13937500000000047
2026-08-16 01:44:21.525,0.527,lower,-0.1012499999999994,0.09187500000000015
2026-08-16 01:44:21.535,0.537,lower,0.06750000000000034,0.14000000000000012
2026-08-16 01:44:21.545,0.547,lower,-0.0824999999999998,0.1100000000000001
2026-08-16 01:44:21.555,0.557,lower,0.02062499999999967,0.12187500000000018
2026-08-16 01:44:21.565,0.567,lower,0.06812499999999999,0.14125000000000054
2026-08-16 01:44:21.575,0.577,lower,-0.08437499999999987,0.09000000000000008
